ChEMBL ID,Name,Synonyms,Type,Max Phase,Molecular Weight,Targets,Bioactivities,AlogP,Polar Surface Area,HBA,HBD,#RO5 Violations,#Rotatable Bonds,Passes Ro3,QED Weighted,CX Acidic pKa,CX Basic pKa,CX LogP,CX LogD,Aromatic Rings,Structure Type,Inorganic Flag,Heavy Atoms,HBA (Lipinski),HBD (Lipinski),#RO5 Violations (Lipinski),Molecular Weight (Monoisotopic),Molecular Species,Molecular Formula,Smiles
CHEMBL200077,,,Small molecule,0,560.71,3,3,5.42,104.53,4,3,2,14,N,0.24,None,9.08,5.56,3.89,3,MOL,-1,41,7,4,2,560.3163,BASE,C33H41FN4O3,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](N)C[C@@H](C)C(=O)Nc2ccc(F)cc2)c1
CHEMBL3902027,,,Small molecule,0,448.41,3,3,2.26,135.51,8,2,0,6,N,0.69,13.52,4.87,2.63,2.63,2,MOL,-1,32,9,3,0,448.1471,NEUTRAL,C20H19F3N6O3,COCC[C@@]1(c2nc(NC(=O)c3ncc(C#N)cc3C)ccc2F)N=C(N)OCC1(F)F
CHEMBL3950384,,,Small molecule,0,361.4,2,2,4.14,79.39,4,2,0,7,N,0.49,9.27,None,4.68,4.68,3,MOL,-1,27,5,2,0,361.1314,NEUTRAL,C22H19NO4,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc3cc[nH]c3c2)ccc1O
CHEMBL3965447,,,Small molecule,0,440.54,5,6,4.85,42.01,5,0,0,5,N,0.53,None,3.54,5.42,5.42,3,MOL,-1,33,5,0,0,440.21,NEUTRAL,C28H28N2O3,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(c4ccccc4)CC3)cc1)C2
CHEMBL3965306,,,Small molecule,0,375.42,2,2,4.44,68.39,4,1,0,8,N,0.47,9.59,None,4.83,4.83,3,MOL,-1,28,5,1,0,375.1471,NEUTRAL,C23H21NO4,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc3cc[nH]c3c2)c(OC)c1
CHEMBL3672730,,,Small molecule,0,446.98,2,2,5.38,83.76,5,1,1,2,N,0.67,None,4.61,5.81,5.81,2,MOL,-1,32,5,2,1,446.1873,NEUTRAL,C26H27ClN4O,COC1CCC2(CCc3ccc(-c4cc(Cl)cc(C#N)c4)cc3C23N=C(C)C(N)=N3)CC1
CHEMBL4207221,,,Small molecule,0,658.61,6,11,3.99,190.67,13,5,2,8,N,0.1,8.10,None,4.67,4.59,4,MOL,-1,48,13,5,2,658.1686,NEUTRAL,C35H30O13,COc1cc(/C=C/C(=O)Oc2cc(O)c3c(c2)O[C@H](c2ccc4c(c2)O[C@H](c2ccc(O)c(OC)c2)[C@@H](CO)O4)[C@@H](O)C3=O)ccc1O
CHEMBL196070,,,Small molecule,0,336.29,8,12,4.18,54.46,3,1,0,3,N,0.73,4.77,None,4.4,2.82,3,MOL,-1,24,4,1,0,336.0998,ACID,C16H12F4N4,CC(c1ccc(-c2ccc(C(F)(F)F)cc2)c(F)c1)c1nnn[nH]1
CHEMBL3672436,,,Small molecule,0,368.39,3,3,3.37,93.06,6,2,0,8,N,0.55,8.65,None,4.12,4.1,2,MOL,-1,27,6,2,0,368.126,NEUTRAL,C21H20O6,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)c(O)c1
CHEMBL3672401,,,Small molecule,0,368.39,3,3,3.37,93.06,6,2,0,8,N,0.55,8.88,None,4.12,4.11,2,MOL,-1,27,6,2,0,368.126,NEUTRAL,C21H20O6,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2OC)ccc1O
CHEMBL3901022,,,Small molecule,0,451.52,2,2,6.01,68.39,4,1,1,10,N,0.24,9.59,None,6.55,6.55,4,MOL,-1,34,5,1,1,451.1784,NEUTRAL,C29H25NO4,COc1cc(OCc2ccccc2)ccc1/C=C/C(=O)CC(=O)/C=C/c1ccc2cc[nH]c2c1
CHEMBL3948937,,,Small molecule,0,452.51,3,5,5.41,81.28,5,1,1,10,N,0.26,9.59,3.78,5.42,5.42,4,MOL,-1,34,6,1,1,452.1736,NEUTRAL,C28H24N2O4,COc1cc(OCc2ccccn2)ccc1/C=C/C(=O)CC(=O)/C=C/c1ccc2cc[nH]c2c1
CHEMBL3953399,,,Small molecule,0,448.53,4,7,6.21,75.82,4,2,1,8,N,0.3,None,3.82,5.48,5.48,5,MOL,-1,34,6,2,1,448.1899,NEUTRAL,C28H24N4O2,COc1cc(OCc2ccccn2)ccc1/C=C/c1cc(/C=C/c2ccc3cc[nH]c3c2)[nH]n1
CHEMBL2048312,,,Small molecule,0,272.24,1,1,2.44,89.35,4,2,0,2,N,0.7,9.46,None,1.95,1.95,3,MOL,-1,20,5,3,0,272.0597,NEUTRAL,C14H9FN2O3,NC(=O)c1ccc(-c2cc3cc(O)ccc3o2)c(F)n1
CHEMBL4092601,,,Small molecule,0,309.37,1,3,3.3,56.27,5,1,0,6,N,0.76,None,4.87,3.19,3.19,3,MOL,-1,23,5,1,0,309.1477,NEUTRAL,C18H19N3O2,COc1ccc(CCNc2ncnc3ccccc23)cc1OC
CHEMBL2207069,,,Small molecule,0,603.89,12,14,5.31,89.41,7,3,2,6,N,0.38,13.61,7.71,4.65,4.17,0,MOL,-1,43,7,3,2,603.4499,NEUTRAL,C36H61NO6,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CNCCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL28,APIGENIN,NSC-83244,Small molecule,0,270.24,415,1145,2.58,90.9,5,3,0,1,N,0.63,6.57,None,2.71,1.77,3,MOL,-1,20,5,3,0,270.0528,NEUTRAL,C15H10O5,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
CHEMBL310242,,,Small molecule,0,311.42,1,3,3.32,46.17,2,1,0,3,N,0.93,9.75,None,3.61,3.61,1,MOL,-1,21,3,1,0,311.1355,NEUTRAL,C16H22FNO2S,CC12CC[C@@H](C1)C(C)(C)[C@@H]2NS(=O)(=O)c1ccc(F)cc1
CHEMBL3403816,,,Small molecule,0,701.05,7,20,6.11,83.86,8,2,2,8,N,0.31,13.61,7.45,5.72,5.39,0,MOL,-1,50,8,2,2,700.539,NEUTRAL,C42H72N2O6,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C(C)C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL2203387,,,Small molecule,0,269.24,3,3,2.31,69.63,6,0,0,1,N,0.5,None,1.31,1.63,1.63,4,MOL,-1,20,6,0,0,269.0713,NEUTRAL,C13H8FN5O,Cn1ncc2cc(-c3nc4ccc(F)nc4o3)cnc21
CHEMBL153,TROLOX,,Small molecule,0,250.29,86,824,2.49,66.76,3,2,0,1,N,0.8,3.77,None,3.66,0.38,1,MOL,-1,18,4,2,0,250.1205,ACID,C14H18O4,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2
CHEMBL3403821,,,Small molecule,0,703.02,3,5,4.7,104.09,9,3,1,9,N,0.32,13.61,6.79,4.25,4.15,0,MOL,-1,50,9,3,1,702.5183,NEUTRAL,C41H70N2O7,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(CCO)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL3403826,,,Small molecule,0,745.1,7,15,5.72,104.09,9,3,2,10,N,0.26,13.59,8.64,4.94,3.67,0,MOL,-1,53,9,3,2,744.5653,BASE,C44H76N2O7,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(CC(C)(C)O)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL398395,,,Small molecule,0,469.0,2,2,3.4,87.15,5,1,0,5,N,0.72,None,None,2.89,2.89,1,MOL,-1,31,7,1,0,468.1486,NEUTRAL,C22H29ClN2O5S,O=C(OC1([C@H]2CCC[C@@H](C3CC3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CC[C@@H](O)C1
CHEMBL2207050,,,Small molecule,0,687.02,9,10,5.73,83.86,8,2,2,9,N,0.32,13.61,7.91,4.94,4.32,0,MOL,-1,49,8,2,2,686.5234,NEUTRAL,C41H70N2O6,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CCN6CCC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL150,KAEMPFEROL,Kaempferol|Kempferol|Pelargidenolon|Populnetin|Rhamnolutein|Rhamnolutin|Robigenin|Swartziol|Trifolitin,Small molecule,0,286.24,244,755,2.28,111.13,6,4,0,1,N,0.55,6.38,None,2.46,1.31,3,MOL,-1,21,6,4,0,286.0477,ACID,C15H10O6,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
CHEMBL3905228,,,Small molecule,0,552.45,1,1,5.7,78.9,6,0,2,2,N,0.35,None,None,3.98,3.98,2,MOL,-1,36,6,0,2,552.0795,NEUTRAL,C23H22F5O6PS,C[P@]1(=O)OC[C@@]2(CCC[C@@]3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OC[C@@H]23)CO1
CHEMBL3942223,,,Small molecule,0,552.45,1,1,5.7,78.9,6,0,2,2,N,0.35,None,None,3.98,3.98,2,MOL,-1,36,6,0,2,552.0795,NEUTRAL,C23H22F5O6PS,C[P@]1(=O)OC[C@]2(CCC[C@@]3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OC[C@@H]23)CO1
CHEMBL3672731,,,Small molecule,0,446.98,2,2,5.38,83.76,5,1,1,2,N,0.67,None,4.61,5.81,5.81,2,MOL,-1,32,5,2,1,446.1873,NEUTRAL,C26H27ClN4O,CO[C@H]1CC[C@@]2(CCc3ccc(-c4cc(Cl)cc(C#N)c4)cc3C23N=C(C)C(N)=N3)CC1
CHEMBL3935559,,,Small molecule,0,571.02,1,1,3.74,112.52,8,0,1,6,N,0.44,None,None,2.15,2.15,3,MOL,-1,37,8,0,1,570.0498,NEUTRAL,C24H21ClF2N2O6S2,O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12)c1ccnnc1
CHEMBL2203384,,,Small molecule,0,254.22,3,3,2.91,67.6,4,1,0,1,N,0.53,None,2.10,2.28,2.28,4,MOL,-1,19,5,1,0,254.0604,NEUTRAL,C13H7FN4O,Fc1ccc2nc(-c3cnc4[nH]ccc4c3)oc2n1
CHEMBL2203381,,,Small molecule,0,258.26,3,3,2.49,55.05,5,0,0,2,N,0.66,None,5.04,2.52,2.51,3,MOL,-1,19,5,0,0,258.0917,NEUTRAL,C13H11FN4O,CN(C)c1ccc(-c2nc3ccc(F)nc3o2)cn1
CHEMBL858,EDETIC ACID,EDETIC ACID|EDTA|ETHYLENEBIS(IMINODIACETIC ACID)|Edetate|Edetic Acid|Versene Acid,Small molecule,3,292.24,42,154,-2.07,155.68,6,4,0,11,N,0.33,0.33,10.62,-4.92,-14.73,0,MOL,0,20,10,4,0,292.0907,ZWITTERION,C10H16N2O8,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
CHEMBL3944195,,,Small molecule,0,530.67,5,6,6.44,42.01,5,0,2,7,N,0.26,None,8.35,7.04,6.04,4,MOL,-1,40,5,0,2,530.2569,NEUTRAL,C35H34N2O3,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc1)C2
CHEMBL205907,,,Small molecule,0,506.69,5,9,4.99,104.53,4,3,1,12,N,0.38,12.89,0.65,4.71,4.71,2,MOL,-1,37,7,4,1,506.3257,NEUTRAL,C30H42N4O3,CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccccc3)c2)C1=O
CHEMBL2203390,,,Small molecule,0,268.25,3,3,2.92,56.74,5,0,0,1,N,0.5,None,1.18,2.48,2.48,4,MOL,-1,20,5,0,0,268.076,NEUTRAL,C14H9FN4O,Cn1ncc2cc(-c3nc4ccc(F)nc4o3)ccc21
CHEMBL197140,,,Small molecule,0,410.53,8,12,6.59,46.53,2,1,1,5,N,0.6,4.13,None,6.85,3.78,2,MOL,-1,30,3,1,1,410.2257,ACID,C26H31FO3,CC1(C)CC(Oc2ccc(-c3ccc(C4(C(=O)O)CC4)cc3F)cc2)CC(C)(C)C1
CHEMBL3672439,,,Small molecule,0,368.39,3,3,3.37,93.06,6,2,0,8,N,0.55,8.76,None,4.12,4.11,2,MOL,-1,27,6,2,0,368.126,NEUTRAL,C21H20O6,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2c(O)cccc2OC)ccc1O
CHEMBL4066527,,,Small molecule,0,413.57,7,9,5.33,67.67,3,5,1,4,N,0.31,None,10.35,3.82,-1.29,4,MOL,-1,31,5,5,1,413.2579,BASE,C26H31N5,c1cc2c(C3CCNCC3)c[nH]c2cc1Nc1ccc2[nH]cc(C3CCNCC3)c2c1
CHEMBL2386724,,,Small molecule,0,434.2,4,6,3.37,102.49,6,2,0,3,N,0.77,12.87,4.99,3.82,3.82,2,MOL,-1,28,7,3,0,433.032,NEUTRAL,C16H12Cl2F3N5O2,C[C@]1(c2nc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)N=C(N)OCC1(F)F
CHEMBL2206986,,,Small molecule,0,701.0,9,10,5.25,100.93,8,2,2,8,N,0.35,13.61,5.18,4.04,4.04,0,MOL,-1,50,9,2,2,700.5027,NEUTRAL,C41H68N2O7,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC(=O)N6CCC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL240070,,,Small molecule,0,500.06,3,4,2.94,90.39,6,1,1,7,N,0.62,None,6.72,2.89,2.81,1,MOL,-1,33,8,1,1,499.1908,NEUTRAL,C23H34ClN3O5S,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(CCO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CHEMBL4111699,,,Small molecule,0,447.78,3,3,3.02,111.72,7,2,0,5,N,0.68,12.93,4.99,3.24,3.23,2,MOL,-1,30,8,3,0,447.0721,NEUTRAL,C17H14ClF4N5O3,C[C@]1(c2nc(NC(=O)c3ncc(OCF)cc3Cl)ccc2F)N=C(N)OCC1(F)F
CHEMBL3937729,,,Small molecule,0,446.98,2,2,5.98,64.33,4,1,1,2,N,0.58,None,4.61,3.75,3.75,2,MOL,-1,32,5,2,1,446.1873,NEUTRAL,C26H27ClN4O,[C-]#[N+]c1cc(Cl)cc(-c2cc3c(cc2C)C[C@]2(CC[C@@H](OC)CC2)C32N=C(C)C(N)=N2)c1
CHEMBL206766,,,Small molecule,0,431.58,1,1,3.27,98.74,4,3,0,10,N,0.39,8.86,None,3.26,3.25,1,MOL,-1,31,7,3,0,431.2784,NEUTRAL,C24H37N3O4,CCC[C@H](C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2ccccc2)C1=O
CHEMBL4227244,,,Small molecule,0,533.81,2,3,4.34,43.01,6,2,1,13,N,0.37,None,9.48,4.2,0.43,2,MOL,-1,39,6,2,1,533.4094,BASE,C33H51N5O,c1ccc(-c2cc(CNCCN3CCCCC3)cc(CNCCN3CCCCC3)c2)c(CN2CCOCC2)c1
CHEMBL4112651,,,Small molecule,0,375.52,2,2,3.95,59.97,4,1,0,1,N,0.76,None,4.61,4.96,4.95,1,MOL,-1,28,4,2,0,375.2311,NEUTRAL,C24H29N3O,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CCC3)cc1[C@]21N=C(C)C(N)=N1
CHEMBL2179241,,,Small molecule,0,384.85,6,10,3.46,90.35,6,1,0,3,N,0.58,None,1.32,3.51,3.51,4,MOL,-1,26,6,2,0,384.0448,NEUTRAL,C18H13ClN4O2S,Nc1c(S(=O)(=O)c2ccc(Cl)cc2)cnc2cc(-c3ccccc3)nn12
CHEMBL4227963,,,Small molecule,0,491.77,2,3,4.57,33.78,5,2,0,13,N,0.4,None,9.71,4.42,-1.0,2,MOL,-1,36,5,2,0,491.3988,BASE,C31H49N5,CN(C)Cc1ccccc1-c1cc(CNCCN2CCCCC2)cc(CNCCN2CCCCC2)c1
CHEMBL4227708,,,Small molecule,0,531.83,2,3,5.49,33.78,5,2,2,13,N,0.33,None,9.82,5.27,-0.3,2,MOL,-1,39,5,2,2,531.4301,BASE,C34H53N5,c1ccc(-c2cc(CNCCN3CCCCC3)cc(CNCCN3CCCCC3)c2)c(CN2CCCCC2)c1
CHEMBL3972686,,,Small molecule,0,441.53,5,6,4.25,54.9,6,0,0,5,N,0.55,None,6.42,4.8,4.76,3,MOL,-1,33,6,0,0,441.2052,NEUTRAL,C27H27N3O3,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(c4ccccn4)CC3)cc1)C2
CHEMBL4094556,,,Small molecule,0,287.32,2,4,2.28,60.69,5,1,0,4,N,0.94,11.19,None,2.27,2.27,2,MOL,-1,21,5,1,0,287.1158,NEUTRAL,C16H17NO4,COc1cc(/C=C/c2cc(=O)c(O)cn2C)cc(OC)c1
CHEMBL4087140,,,Small molecule,0,343.81,1,5,3.96,56.27,5,1,0,6,N,0.69,None,2.42,4.1,4.1,3,MOL,-1,24,5,1,0,343.1088,NEUTRAL,C18H18ClN3O2,COc1ccc(CCNc2nc(Cl)nc3ccccc23)cc1OC
CHEMBL4105088,,,Small molecule,0,292.39,3,5,4.06,49.84,4,2,0,6,N,0.72,None,6.67,4.25,4.17,3,MOL,-1,22,4,2,0,292.1688,NEUTRAL,C18H20N4,CCCNc1nc(NCc2ccccc2)c2ccccc2n1
CHEMBL3956918,,,Small molecule,0,575.01,1,1,3.47,125.66,9,0,1,7,N,0.42,None,None,2.29,2.29,3,MOL,-1,37,9,0,1,574.0447,NEUTRAL,C23H21ClF2N2O7S2,O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12)Cc1ncon1
CHEMBL2048309,,,Small molecule,0,285.28,1,1,2.77,81.15,4,2,0,3,N,0.72,None,0.91,1.94,1.94,3,MOL,-1,21,5,3,0,285.0914,NEUTRAL,C15H12FN3O2,CNc1ccc(-c2cc3cc(C(N)=O)ccc3o2)c(F)n1
CHEMBL4060687,,,Small molecule,0,353.38,3,5,2.75,111.39,6,3,0,6,N,0.63,10.98,4.18,2.48,2.48,3,MOL,-1,26,8,4,0,353.1488,NEUTRAL,C18H19N5O3,COc1ccc(CNc2nc(NC(N)=O)nc3ccccc23)cc1OC
CHEMBL4095488,,,Small molecule,0,229.24,2,4,1.96,73.32,3,3,0,2,N,0.74,8.91,None,1.9,1.89,2,MOL,-1,17,4,3,0,229.0739,NEUTRAL,C13H11NO3,O=c1cc(/C=C/c2ccccc2O)[nH]cc1O
CHEMBL4061837,,,Small molecule,0,292.39,3,7,3.72,49.84,4,2,0,6,N,0.73,None,6.71,4.01,3.93,3,MOL,-1,22,4,2,0,292.1688,NEUTRAL,C18H20N4,CCNc1nc(NCCc2ccccc2)c2ccccc2n1
CHEMBL382880,,,Small molecule,0,541.14,1,1,5.64,104.53,4,3,2,12,N,0.32,12.82,None,5.31,5.31,2,MOL,-1,38,7,4,2,540.2867,NEUTRAL,C30H41ClN4O3,CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccccc3Cl)c2)C1=O
CHEMBL2048305,,,Small molecule,0,289.34,1,1,3.55,47.04,5,1,0,3,N,0.75,None,1.87,3.37,3.37,3,MOL,-1,20,4,1,0,289.0685,NEUTRAL,C14H12FN3OS,CNc1ccc(-c2nc3ccc(OC)cc3s2)c(F)n1
CHEMBL239858,,,Small molecule,0,552.18,2,2,5.67,70.16,5,0,2,7,N,0.44,None,9.47,5.06,3.0,1,MOL,-1,37,7,0,2,551.2585,BASE,C28H42ClN3O4S,CCC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(N4CCCCC4)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CHEMBL4113193,,,Small molecule,0,450.95,2,2,5.13,83.76,5,1,1,2,N,0.69,None,4.61,5.51,5.51,2,MOL,-1,32,5,2,1,450.1623,NEUTRAL,C25H24ClFN4O,CO[C@H]1CC[C@]2(CC1)Cc1cc(F)c(-c3cc(Cl)cc(C#N)c3)cc1[C@]21N=C(C)C(N)=N1
CHEMBL3815078,,,Small molecule,0,250.31,1,5,2.82,63.83,4,2,0,3,N,0.75,None,6.86,3.07,2.96,3,MOL,-1,19,4,3,0,250.1218,NEUTRAL,C15H14N4,Nc1nc(NCc2ccccc2)c2ccccc2n1
CHEMBL2425955,,,Small molecule,0,321.34,14,27,2.21,84.22,5,2,0,3,N,0.44,9.55,0.95,2.01,2.0,3,MOL,-1,24,6,2,0,321.1113,NEUTRAL,C18H15N3O3,Cc1nc2cc(/C=C/C(=O)NO)ccc2c(=O)n1-c1ccccc1
CHEMBL3984227,,,Small molecule,0,585.05,1,1,3.93,125.65,8,1,1,6,N,0.46,None,2.70,2.9,2.9,3,MOL,-1,38,8,2,1,584.0654,NEUTRAL,C25H23ClF2N2O6S2,Nc1ncccc1S(=O)(=O)CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12
CHEMBL193971,,,Small molecule,0,312.26,5,8,4.7,37.3,1,1,0,3,N,0.83,4.23,None,4.82,1.81,2,MOL,-1,22,2,1,0,312.0773,ACID,C16H12F4O2,CC(C(=O)O)c1ccc(-c2ccc(C(F)(F)F)cc2)c(F)c1
CHEMBL2337290,,,Small molecule,0,294.31,1,3,3.84,80.92,4,4,0,2,N,0.54,8.85,None,4.05,4.04,3,MOL,-1,22,4,4,0,294.0892,NEUTRAL,C18H14O4,Oc1ccc(-c2ccccc2-c2ccc(O)c(O)c2)cc1O
CHEMBL4088780,,,Small molecule,0,327.38,6,8,4.66,39.85,2,3,0,3,N,0.65,None,10.04,3.9,1.36,3,MOL,-1,24,3,3,0,327.1547,BASE,C19H19F2N3,Fc1ccc(Nc2ccc3c(C4CCNCC4)c[nH]c3c2)cc1F
CHEMBL196945,,,Small molecule,0,325.17,17,44,4.92,37.3,1,1,0,3,N,0.87,3.89,None,5.24,2.03,2,MOL,-1,21,2,1,0,324.012,ACID,C16H11Cl2FO2,O=C(O)C1(c2ccc(-c3ccc(Cl)c(Cl)c3)c(F)c2)CC1
CHEMBL380778,,,Small molecule,0,342.41,5,9,5.39,46.53,2,1,1,5,N,0.79,4.23,None,5.59,2.57,2,MOL,-1,25,3,1,1,342.1631,ACID,C21H23FO3,CC(C(=O)O)c1ccc(-c2ccc(OC3CCCCC3)cc2)c(F)c1
CHEMBL4112589,,,Small molecule,0,430.34,3,3,2.58,128.51,7,3,0,4,N,0.64,13.91,4.99,2.82,2.82,2,MOL,-1,30,8,5,0,430.1177,NEUTRAL,C17H15F5N6O2,C[C@]1(c2nc(NC(=O)c3ncc(C(F)F)cc3N)ccc2F)N=C(N)OCC1(F)F
CHEMBL4110279,,,Small molecule,0,449.32,3,3,2.06,141.4,8,3,0,3,N,0.61,13.06,4.99,3.07,3.07,2,MOL,-1,31,9,5,0,449.1035,NEUTRAL,C16H13F6N7O2,C[C@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)nc3N)ccc2F)N=C(N)OCC1(F)F
CHEMBL3672698,,,Small molecule,0,418.93,2,2,4.34,94.76,5,2,0,1,N,0.72,None,4.61,4.72,4.72,2,MOL,-1,30,5,3,0,418.156,NEUTRAL,C24H23ClN4O,CC1=N[C@]2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1C[C@]21CC[C@@H](O)CC1
CHEMBL4111654,,,Small molecule,0,409.37,3,3,2.38,111.72,7,2,0,4,N,0.8,13.84,4.99,2.96,2.96,2,MOL,-1,29,8,3,0,409.1362,NEUTRAL,C18H18F3N5O3,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)c(C)c1
CHEMBL4068105,,,Small molecule,0,243.26,2,4,1.97,62.46,4,2,0,2,N,0.85,9.08,None,2.29,2.28,2,MOL,-1,18,4,2,0,243.0895,NEUTRAL,C14H13NO3,Cn1cc(O)c(=O)cc1/C=C/c1ccc(O)cc1
CHEMBL451753,,,Small molecule,0,466.07,5,10,6.37,43.43,5,2,1,10,N,0.36,None,9.67,5.17,1.31,3,MOL,-1,33,5,2,1,465.2659,BASE,C27H36ClN5,CCN(CC)Cc1cc(NCCN2CCCCC2)cc(Nc2ccnc3cc(Cl)ccc23)c1
CHEMBL3927449,,,Small molecule,0,381.52,2,2,3.98,69.2,5,1,0,4,N,0.86,None,4.60,4.32,4.32,1,MOL,-1,28,5,2,0,381.2416,NEUTRAL,C23H31N3O2,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC3CCC3)cc1[C@@]21N=C(C)C(N)=N1
CHEMBL393941,,,Small molecule,0,540.13,4,7,3.72,90.39,6,1,1,7,N,0.57,None,7.29,3.49,3.24,1,MOL,-1,36,8,1,1,539.2221,NEUTRAL,C26H38ClN3O5S,CC(C)(CO)N1CCN(C(=O)OC2([C@H]3CCC[C@@H](C4CC4)N3S(=O)(=O)c3ccc(Cl)cc3)CC2)CC1
CHEMBL4081013,,,Small molecule,0,293.33,3,5,2.73,92.93,4,3,0,4,N,0.69,10.98,4.18,2.8,2.8,3,MOL,-1,22,6,4,0,293.1277,NEUTRAL,C16H15N5O,NC(=O)Nc1nc(NCc2ccccc2)c2ccccc2n1
CHEMBL2048314,,,Small molecule,0,285.28,1,1,2.77,81.15,4,2,0,3,N,0.72,None,None,1.73,1.73,3,MOL,-1,21,5,3,0,285.0914,NEUTRAL,C15H12FN3O2,CNc1ccc(-c2cc3cc(C(N)=O)ccc3o2)nc1F
CHEMBL2048304,,,Small molecule,0,275.31,1,1,3.24,58.04,5,2,0,2,N,0.7,9.22,None,3.01,3.01,3,MOL,-1,19,4,2,0,275.0529,NEUTRAL,C13H10FN3OS,CNc1ccc(-c2nc3ccc(O)cc3s2)nc1F
CHEMBL4070380,,,Small molecule,0,307.36,3,7,2.78,92.93,4,3,0,5,N,0.68,10.98,4.22,3.09,3.09,3,MOL,-1,23,6,4,0,307.1433,NEUTRAL,C17H17N5O,NC(=O)Nc1nc(NCCc2ccccc2)c2ccccc2n1
CHEMBL2425959,,,Small molecule,0,388.43,10,12,2.95,100.01,5,3,0,5,N,0.28,9.55,5.52,2.46,2.45,4,MOL,-1,29,7,3,0,388.1535,NEUTRAL,C22H20N4O3,Cc1nc2cc(/C=C/C(=O)NO)ccc2c(=O)n1CCc1c[nH]c2ccccc12
