Molecule_ChEMBL_ID,Max Phase,Molecular Weight,Targets,Bioactivities,AlogP,Polar Surface Area,HBA,HBD,#RO5 Violations,#Rotatable Bonds,Passes Ro3,QED Weighted,CX LogP,CX LogD,Aromatic Rings,Structure Type,Inorganic Flag,Heavy Atoms,HBA (Lipinski),HBD (Lipinski),#RO5 Violations (Lipinski),Molecular Weight (Monoisotopic),Molecular Species,Molecular Formula,Smiles
CHEMBL3950384,0,361.4,2,2,4.14,79.39,4.0,2.0,0.0,7.0,N,0.49,4.68,4.68,3.0,MOL,-1,27.0,5.0,2.0,0.0,361.1314,NEUTRAL,C22H19NO4,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc3cc[nH]c3c2)ccc1O
CHEMBL3965447,0,440.54,5,6,4.85,42.01,5.0,0.0,0.0,5.0,N,0.53,5.42,5.42,3.0,MOL,-1,33.0,5.0,0.0,0.0,440.21,NEUTRAL,C28H28N2O3,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(c4ccccc4)CC3)cc1)C2
CHEMBL3965306,0,375.42,2,2,4.44,68.39,4.0,1.0,0.0,8.0,N,0.47,4.83,4.83,3.0,MOL,-1,28.0,5.0,1.0,0.0,375.1471,NEUTRAL,C23H21NO4,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc3cc[nH]c3c2)c(OC)c1
CHEMBL3672730,0,446.98,2,2,5.38,83.76,5.0,1.0,1.0,2.0,N,0.67,5.81,5.81,2.0,MOL,-1,32.0,5.0,2.0,1.0,446.1873,NEUTRAL,C26H27ClN4O,COC1CCC2(CCc3ccc(-c4cc(Cl)cc(C#N)c4)cc3C23N=C(C)C(N)=N3)CC1
CHEMBL4207221,0,658.61,6,11,3.99,190.67,13.0,5.0,2.0,8.0,N,0.1,4.67,4.59,4.0,MOL,-1,48.0,13.0,5.0,2.0,658.1686,NEUTRAL,C35H30O13,COc1cc(/C=C/C(=O)Oc2cc(O)c3c(c2)O[C@H](c2ccc4c(c2)O[C@H](c2ccc(O)c(OC)c2)[C@@H](CO)O4)[C@@H](O)C3=O)ccc1O
CHEMBL3672436,0,368.39,3,3,3.37,93.06,6.0,2.0,0.0,8.0,N,0.55,4.12,4.1,2.0,MOL,-1,27.0,6.0,2.0,0.0,368.126,NEUTRAL,C21H20O6,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)c(O)c1
CHEMBL3672401,0,368.39,3,3,3.37,93.06,6.0,2.0,0.0,8.0,N,0.55,4.12,4.11,2.0,MOL,-1,27.0,6.0,2.0,0.0,368.126,NEUTRAL,C21H20O6,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2OC)ccc1O
CHEMBL3901022,0,451.52,2,2,6.01,68.39,4.0,1.0,1.0,10.0,N,0.24,6.55,6.55,4.0,MOL,-1,34.0,5.0,1.0,1.0,451.1784,NEUTRAL,C29H25NO4,COc1cc(OCc2ccccc2)ccc1/C=C/C(=O)CC(=O)/C=C/c1ccc2cc[nH]c2c1
CHEMBL3948937,0,452.51,3,5,5.41,81.28,5.0,1.0,1.0,10.0,N,0.26,5.42,5.42,4.0,MOL,-1,34.0,6.0,1.0,1.0,452.1736,NEUTRAL,C28H24N2O4,COc1cc(OCc2ccccn2)ccc1/C=C/C(=O)CC(=O)/C=C/c1ccc2cc[nH]c2c1
CHEMBL3953399,0,448.53,4,7,6.21,75.82,4.0,2.0,1.0,8.0,N,0.3,5.48,5.48,5.0,MOL,-1,34.0,6.0,2.0,1.0,448.1899,NEUTRAL,C28H24N4O2,COc1cc(OCc2ccccn2)ccc1/C=C/c1cc(/C=C/c2ccc3cc[nH]c3c2)[nH]n1
CHEMBL2048312,0,272.24,1,1,2.44,89.35,4.0,2.0,0.0,2.0,N,0.7,1.95,1.95,3.0,MOL,-1,20.0,5.0,3.0,0.0,272.0597,NEUTRAL,C14H9FN2O3,NC(=O)c1ccc(-c2cc3cc(O)ccc3o2)c(F)n1
CHEMBL4092601,0,309.37,1,3,3.3,56.27,5.0,1.0,0.0,6.0,N,0.76,3.19,3.19,3.0,MOL,-1,23.0,5.0,1.0,0.0,309.1477,NEUTRAL,C18H19N3O2,COc1ccc(CCNc2ncnc3ccccc23)cc1OC
CHEMBL2207069,0,603.89,12,14,5.31,89.41,7.0,3.0,2.0,6.0,N,0.38,4.65,4.17,0.0,MOL,-1,43.0,7.0,3.0,2.0,603.4499,NEUTRAL,C36H61NO6,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CNCCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL310242,0,311.42,1,3,3.32,46.17,2.0,1.0,0.0,3.0,N,0.93,3.61,3.61,1.0,MOL,-1,21.0,3.0,1.0,0.0,311.1355,NEUTRAL,C16H22FNO2S,CC12CC[C@@H](C1)C(C)(C)[C@@H]2NS(=O)(=O)c1ccc(F)cc1
CHEMBL3403816,0,701.05,7,20,6.11,83.86,8.0,2.0,2.0,8.0,N,0.31,5.72,5.39,0.0,MOL,-1,50.0,8.0,2.0,2.0,700.539,NEUTRAL,C42H72N2O6,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C(C)C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL2203387,0,269.24,3,3,2.31,69.63,6.0,0.0,0.0,1.0,N,0.5,1.63,1.63,4.0,MOL,-1,20.0,6.0,0.0,0.0,269.0713,NEUTRAL,C13H8FN5O,Cn1ncc2cc(-c3nc4ccc(F)nc4o3)cnc21
CHEMBL3403821,0,703.02,3,5,4.7,104.09,9.0,3.0,1.0,9.0,N,0.32,4.25,4.15,0.0,MOL,-1,50.0,9.0,3.0,1.0,702.5183,NEUTRAL,C41H70N2O7,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(CCO)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL3403826,0,745.1,7,15,5.72,104.09,9.0,3.0,2.0,10.0,N,0.26,4.94,3.67,0.0,MOL,-1,53.0,9.0,3.0,2.0,744.5653,BASE,C44H76N2O7,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(CC(C)(C)O)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL398395,0,469.0,2,2,3.4,87.15,5.0,1.0,0.0,5.0,N,0.72,2.89,2.89,1.0,MOL,-1,31.0,7.0,1.0,0.0,468.1486,NEUTRAL,C22H29ClN2O5S,O=C(OC1([C@H]2CCC[C@@H](C3CC3)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CC[C@@H](O)C1
CHEMBL2207050,0,687.02,9,10,5.73,83.86,8.0,2.0,2.0,9.0,N,0.32,4.94,4.32,0.0,MOL,-1,49.0,8.0,2.0,2.0,686.5234,NEUTRAL,C41H70N2O6,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CCN6CCC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL3905228,0,552.45,1,1,5.7,78.9,6.0,0.0,2.0,2.0,N,0.35,3.98,3.98,2.0,MOL,-1,36.0,6.0,0.0,2.0,552.0795,NEUTRAL,C23H22F5O6PS,C[P@]1(=O)OC[C@@]2(CCC[C@@]3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OC[C@@H]23)CO1
CHEMBL3942223,0,552.45,1,1,5.7,78.9,6.0,0.0,2.0,2.0,N,0.35,3.98,3.98,2.0,MOL,-1,36.0,6.0,0.0,2.0,552.0795,NEUTRAL,C23H22F5O6PS,C[P@]1(=O)OC[C@]2(CCC[C@@]3(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c4c(F)ccc(F)c4OC[C@@H]23)CO1
CHEMBL3672731,0,446.98,2,2,5.38,83.76,5.0,1.0,1.0,2.0,N,0.67,5.81,5.81,2.0,MOL,-1,32.0,5.0,2.0,1.0,446.1873,NEUTRAL,C26H27ClN4O,CO[C@H]1CC[C@@]2(CCc3ccc(-c4cc(Cl)cc(C#N)c4)cc3C23N=C(C)C(N)=N3)CC1
CHEMBL3935559,0,571.02,1,1,3.74,112.52,8.0,0.0,1.0,6.0,N,0.44,2.15,2.15,3.0,MOL,-1,37.0,8.0,0.0,1.0,570.0498,NEUTRAL,C24H21ClF2N2O6S2,O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12)c1ccnnc1
CHEMBL2203384,0,254.22,3,3,2.91,67.6,4.0,1.0,0.0,1.0,N,0.53,2.28,2.28,4.0,MOL,-1,19.0,5.0,1.0,0.0,254.0604,NEUTRAL,C13H7FN4O,Fc1ccc2nc(-c3cnc4[nH]ccc4c3)oc2n1
CHEMBL2203381,0,258.26,3,3,2.49,55.05,5.0,0.0,0.0,2.0,N,0.66,2.52,2.51,3.0,MOL,-1,19.0,5.0,0.0,0.0,258.0917,NEUTRAL,C13H11FN4O,CN(C)c1ccc(-c2nc3ccc(F)nc3o2)cn1
CHEMBL858,3,292.24,42,154,-2.07,155.68,6.0,4.0,0.0,11.0,N,0.33,-4.92,-14.73,0.0,MOL,0,20.0,10.0,4.0,0.0,292.0907,ZWITTERION,C10H16N2O8,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
CHEMBL3944195,0,530.67,5,6,6.44,42.01,5.0,0.0,2.0,7.0,N,0.26,7.04,6.04,4.0,MOL,-1,40.0,5.0,0.0,2.0,530.2569,NEUTRAL,C35H34N2O3,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc1)C2
CHEMBL205907,0,506.69,5,9,4.99,104.53,4.0,3.0,1.0,12.0,N,0.38,4.71,4.71,2.0,MOL,-1,37.0,7.0,4.0,1.0,506.3257,NEUTRAL,C30H42N4O3,CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccccc3)c2)C1=O
CHEMBL2203390,0,268.25,3,3,2.92,56.74,5.0,0.0,0.0,1.0,N,0.5,2.48,2.48,4.0,MOL,-1,20.0,5.0,0.0,0.0,268.076,NEUTRAL,C14H9FN4O,Cn1ncc2cc(-c3nc4ccc(F)nc4o3)ccc21
CHEMBL3672439,0,368.39,3,3,3.37,93.06,6.0,2.0,0.0,8.0,N,0.55,4.12,4.11,2.0,MOL,-1,27.0,6.0,2.0,0.0,368.126,NEUTRAL,C21H20O6,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2c(O)cccc2OC)ccc1O
CHEMBL4066527,0,413.57,7,9,5.33,67.67,3.0,5.0,1.0,4.0,N,0.31,3.82,-1.29,4.0,MOL,-1,31.0,5.0,5.0,1.0,413.2579,BASE,C26H31N5,c1cc2c(C3CCNCC3)c[nH]c2cc1Nc1ccc2[nH]cc(C3CCNCC3)c2c1
CHEMBL2386724,0,434.2,4,6,3.37,102.49,6.0,2.0,0.0,3.0,N,0.77,3.82,3.82,2.0,MOL,-1,28.0,7.0,3.0,0.0,433.032,NEUTRAL,C16H12Cl2F3N5O2,C[C@]1(c2nc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)N=C(N)OCC1(F)F
CHEMBL2206986,0,701.0,9,10,5.25,100.93,8.0,2.0,2.0,8.0,N,0.35,4.04,4.04,0.0,MOL,-1,50.0,9.0,2.0,2.0,700.5027,NEUTRAL,C41H68N2O7,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC(=O)N6CCC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL240070,0,500.06,3,4,2.94,90.39,6.0,1.0,1.0,7.0,N,0.62,2.89,2.81,1.0,MOL,-1,33.0,8.0,1.0,1.0,499.1908,NEUTRAL,C23H34ClN3O5S,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(CCO)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CHEMBL4111699,0,447.78,3,3,3.02,111.72,7.0,2.0,0.0,5.0,N,0.68,3.24,3.23,2.0,MOL,-1,30.0,8.0,3.0,0.0,447.0721,NEUTRAL,C17H14ClF4N5O3,C[C@]1(c2nc(NC(=O)c3ncc(OCF)cc3Cl)ccc2F)N=C(N)OCC1(F)F
CHEMBL3937729,0,446.98,2,2,5.98,64.33,4.0,1.0,1.0,2.0,N,0.58,3.75,3.75,2.0,MOL,-1,32.0,5.0,2.0,1.0,446.1873,NEUTRAL,C26H27ClN4O,[C-]#[N+]c1cc(Cl)cc(-c2cc3c(cc2C)C[C@]2(CC[C@@H](OC)CC2)C32N=C(C)C(N)=N2)c1
CHEMBL206766,0,431.58,1,1,3.27,98.74,4.0,3.0,0.0,10.0,N,0.39,3.26,3.25,1.0,MOL,-1,31.0,7.0,3.0,0.0,431.2784,NEUTRAL,C24H37N3O4,CCC[C@H](C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2ccccc2)C1=O
CHEMBL4227244,0,533.81,2,3,4.34,43.01,6.0,2.0,1.0,13.0,N,0.37,4.2,0.43,2.0,MOL,-1,39.0,6.0,2.0,1.0,533.4094,BASE,C33H51N5O,c1ccc(-c2cc(CNCCN3CCCCC3)cc(CNCCN3CCCCC3)c2)c(CN2CCOCC2)c1
CHEMBL4112651,0,375.52,2,2,3.95,59.97,4.0,1.0,0.0,1.0,N,0.76,4.96,4.95,1.0,MOL,-1,28.0,4.0,2.0,0.0,375.2311,NEUTRAL,C24H29N3O,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CCC3)cc1[C@]21N=C(C)C(N)=N1
CHEMBL2179241,0,384.85,6,10,3.46,90.35,6.0,1.0,0.0,3.0,N,0.58,3.51,3.51,4.0,MOL,-1,26.0,6.0,2.0,0.0,384.0448,NEUTRAL,C18H13ClN4O2S,Nc1c(S(=O)(=O)c2ccc(Cl)cc2)cnc2cc(-c3ccccc3)nn12
CHEMBL4227963,0,491.77,2,3,4.57,33.78,5.0,2.0,0.0,13.0,N,0.4,4.42,-1.0,2.0,MOL,-1,36.0,5.0,2.0,0.0,491.3988,BASE,C31H49N5,CN(C)Cc1ccccc1-c1cc(CNCCN2CCCCC2)cc(CNCCN2CCCCC2)c1
CHEMBL4227708,0,531.83,2,3,5.49,33.78,5.0,2.0,2.0,13.0,N,0.33,5.27,-0.3,2.0,MOL,-1,39.0,5.0,2.0,2.0,531.4301,BASE,C34H53N5,c1ccc(-c2cc(CNCCN3CCCCC3)cc(CNCCN3CCCCC3)c2)c(CN2CCCCC2)c1
CHEMBL3972686,0,441.53,5,6,4.25,54.9,6.0,0.0,0.0,5.0,N,0.55,4.8,4.76,3.0,MOL,-1,33.0,6.0,0.0,0.0,441.2052,NEUTRAL,C27H27N3O3,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(c4ccccn4)CC3)cc1)C2
CHEMBL4094556,0,287.32,2,4,2.28,60.69,5.0,1.0,0.0,4.0,N,0.94,2.27,2.27,2.0,MOL,-1,21.0,5.0,1.0,0.0,287.1158,NEUTRAL,C16H17NO4,COc1cc(/C=C/c2cc(=O)c(O)cn2C)cc(OC)c1
CHEMBL4087140,0,343.81,1,5,3.96,56.27,5.0,1.0,0.0,6.0,N,0.69,4.1,4.1,3.0,MOL,-1,24.0,5.0,1.0,0.0,343.1088,NEUTRAL,C18H18ClN3O2,COc1ccc(CCNc2nc(Cl)nc3ccccc23)cc1OC
CHEMBL4105088,0,292.39,3,5,4.06,49.84,4.0,2.0,0.0,6.0,N,0.72,4.25,4.17,3.0,MOL,-1,22.0,4.0,2.0,0.0,292.1688,NEUTRAL,C18H20N4,CCCNc1nc(NCc2ccccc2)c2ccccc2n1
CHEMBL3956918,0,575.01,1,1,3.47,125.66,9.0,0.0,1.0,7.0,N,0.42,2.29,2.29,3.0,MOL,-1,37.0,9.0,0.0,1.0,574.0447,NEUTRAL,C23H21ClF2N2O7S2,O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12)Cc1ncon1
CHEMBL2048309,0,285.28,1,1,2.77,81.15,4.0,2.0,0.0,3.0,N,0.72,1.94,1.94,3.0,MOL,-1,21.0,5.0,3.0,0.0,285.0914,NEUTRAL,C15H12FN3O2,CNc1ccc(-c2cc3cc(C(N)=O)ccc3o2)c(F)n1
CHEMBL4060687,0,353.38,3,5,2.75,111.39,6.0,3.0,0.0,6.0,N,0.63,2.48,2.48,3.0,MOL,-1,26.0,8.0,4.0,0.0,353.1488,NEUTRAL,C18H19N5O3,COc1ccc(CNc2nc(NC(N)=O)nc3ccccc23)cc1OC
CHEMBL4095488,0,229.24,2,4,1.96,73.32,3.0,3.0,0.0,2.0,N,0.74,1.9,1.89,2.0,MOL,-1,17.0,4.0,3.0,0.0,229.0739,NEUTRAL,C13H11NO3,O=c1cc(/C=C/c2ccccc2O)[nH]cc1O
CHEMBL4061837,0,292.39,3,7,3.72,49.84,4.0,2.0,0.0,6.0,N,0.73,4.01,3.93,3.0,MOL,-1,22.0,4.0,2.0,0.0,292.1688,NEUTRAL,C18H20N4,CCNc1nc(NCCc2ccccc2)c2ccccc2n1
CHEMBL382880,0,541.14,1,1,5.64,104.53,4.0,3.0,2.0,12.0,N,0.32,5.31,5.31,2.0,MOL,-1,38.0,7.0,4.0,2.0,540.2867,NEUTRAL,C30H41ClN4O3,CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccccc3Cl)c2)C1=O
CHEMBL2048305,0,289.34,1,1,3.55,47.04,5.0,1.0,0.0,3.0,N,0.75,3.37,3.37,3.0,MOL,-1,20.0,4.0,1.0,0.0,289.0685,NEUTRAL,C14H12FN3OS,CNc1ccc(-c2nc3ccc(OC)cc3s2)c(F)n1
CHEMBL239858,0,552.18,2,2,5.67,70.16,5.0,0.0,2.0,7.0,N,0.44,5.06,3.0,1.0,MOL,-1,37.0,7.0,0.0,2.0,551.2585,BASE,C28H42ClN3O4S,CCC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(N4CCCCC4)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1
CHEMBL4113193,0,450.95,2,2,5.13,83.76,5.0,1.0,1.0,2.0,N,0.69,5.51,5.51,2.0,MOL,-1,32.0,5.0,2.0,1.0,450.1623,NEUTRAL,C25H24ClFN4O,CO[C@H]1CC[C@]2(CC1)Cc1cc(F)c(-c3cc(Cl)cc(C#N)c3)cc1[C@]21N=C(C)C(N)=N1
CHEMBL2425955,0,321.34,14,27,2.21,84.22,5.0,2.0,0.0,3.0,N,0.44,2.01,2.0,3.0,MOL,-1,24.0,6.0,2.0,0.0,321.1113,NEUTRAL,C18H15N3O3,Cc1nc2cc(/C=C/C(=O)NO)ccc2c(=O)n1-c1ccccc1
CHEMBL3984227,0,585.05,1,1,3.93,125.65,8.0,1.0,1.0,6.0,N,0.46,2.9,2.9,3.0,MOL,-1,38.0,8.0,2.0,1.0,584.0654,NEUTRAL,C25H23ClF2N2O6S2,Nc1ncccc1S(=O)(=O)CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC12
CHEMBL2337290,0,294.31,1,3,3.84,80.92,4.0,4.0,0.0,2.0,N,0.54,4.05,4.04,3.0,MOL,-1,22.0,4.0,4.0,0.0,294.0892,NEUTRAL,C18H14O4,Oc1ccc(-c2ccccc2-c2ccc(O)c(O)c2)cc1O
CHEMBL4088780,0,327.38,6,8,4.66,39.85,2.0,3.0,0.0,3.0,N,0.65,3.9,1.36,3.0,MOL,-1,24.0,3.0,3.0,0.0,327.1547,BASE,C19H19F2N3,Fc1ccc(Nc2ccc3c(C4CCNCC4)c[nH]c3c2)cc1F
CHEMBL380778,0,342.41,5,9,5.39,46.53,2.0,1.0,1.0,5.0,N,0.79,5.59,2.57,2.0,MOL,-1,25.0,3.0,1.0,1.0,342.1631,ACID,C21H23FO3,CC(C(=O)O)c1ccc(-c2ccc(OC3CCCCC3)cc2)c(F)c1
CHEMBL4112589,0,430.34,3,3,2.58,128.51,7.0,3.0,0.0,4.0,N,0.64,2.82,2.82,2.0,MOL,-1,30.0,8.0,5.0,0.0,430.1177,NEUTRAL,C17H15F5N6O2,C[C@]1(c2nc(NC(=O)c3ncc(C(F)F)cc3N)ccc2F)N=C(N)OCC1(F)F
CHEMBL4110279,0,449.32,3,3,2.06,141.4,8.0,3.0,0.0,3.0,N,0.61,3.07,3.07,2.0,MOL,-1,31.0,9.0,5.0,0.0,449.1035,NEUTRAL,C16H13F6N7O2,C[C@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)nc3N)ccc2F)N=C(N)OCC1(F)F
CHEMBL3672698,0,418.93,2,2,4.34,94.76,5.0,2.0,0.0,1.0,N,0.72,4.72,4.72,2.0,MOL,-1,30.0,5.0,3.0,0.0,418.156,NEUTRAL,C24H23ClN4O,CC1=N[C@]2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1C[C@]21CC[C@@H](O)CC1
CHEMBL4111654,0,409.37,3,3,2.38,111.72,7.0,2.0,0.0,4.0,N,0.8,2.96,2.96,2.0,MOL,-1,29.0,8.0,3.0,0.0,409.1362,NEUTRAL,C18H18F3N5O3,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)c(C)c1
CHEMBL4068105,0,243.26,2,4,1.97,62.46,4.0,2.0,0.0,2.0,N,0.85,2.29,2.28,2.0,MOL,-1,18.0,4.0,2.0,0.0,243.0895,NEUTRAL,C14H13NO3,Cn1cc(O)c(=O)cc1/C=C/c1ccc(O)cc1
CHEMBL451753,0,466.07,5,10,6.37,43.43,5.0,2.0,1.0,10.0,N,0.36,5.17,1.31,3.0,MOL,-1,33.0,5.0,2.0,1.0,465.2659,BASE,C27H36ClN5,CCN(CC)Cc1cc(NCCN2CCCCC2)cc(Nc2ccnc3cc(Cl)ccc23)c1
CHEMBL3927449,0,381.52,2,2,3.98,69.2,5.0,1.0,0.0,4.0,N,0.86,4.32,4.32,1.0,MOL,-1,28.0,5.0,2.0,0.0,381.2416,NEUTRAL,C23H31N3O2,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC3CCC3)cc1[C@@]21N=C(C)C(N)=N1
CHEMBL4081013,0,293.33,3,5,2.73,92.93,4.0,3.0,0.0,4.0,N,0.69,2.8,2.8,3.0,MOL,-1,22.0,6.0,4.0,0.0,293.1277,NEUTRAL,C16H15N5O,NC(=O)Nc1nc(NCc2ccccc2)c2ccccc2n1
CHEMBL2048314,0,285.28,1,1,2.77,81.15,4.0,2.0,0.0,3.0,N,0.72,1.73,1.73,3.0,MOL,-1,21.0,5.0,3.0,0.0,285.0914,NEUTRAL,C15H12FN3O2,CNc1ccc(-c2cc3cc(C(N)=O)ccc3o2)nc1F
CHEMBL2048304,0,275.31,1,1,3.24,58.04,5.0,2.0,0.0,2.0,N,0.7,3.01,3.01,3.0,MOL,-1,19.0,4.0,2.0,0.0,275.0529,NEUTRAL,C13H10FN3OS,CNc1ccc(-c2nc3ccc(O)cc3s2)nc1F
CHEMBL4070380,0,307.36,3,7,2.78,92.93,4.0,3.0,0.0,5.0,N,0.68,3.09,3.09,3.0,MOL,-1,23.0,6.0,4.0,0.0,307.1433,NEUTRAL,C17H17N5O,NC(=O)Nc1nc(NCCc2ccccc2)c2ccccc2n1
CHEMBL2425959,0,388.43,10,12,2.95,100.01,5.0,3.0,0.0,5.0,N,0.28,2.46,2.45,4.0,MOL,-1,29.0,7.0,3.0,0.0,388.1535,NEUTRAL,C22H20N4O3,Cc1nc2cc(/C=C/C(=O)NO)ccc2c(=O)n1CCc1c[nH]c2ccccc12
CHEMBL3629738,0,454.92,7,17,4.89,52.6,4.0,0.0,0.0,2.0,N,0.65,4.41,4.41,2.0,MOL,-1,30.0,4.0,0.0,0.0,454.0817,NEUTRAL,C22H21ClF2O4S,O=S(=O)(c1ccc(Cl)cc1)[C@@]12CCC[C@]3(CCOC3)[C@@H]1COc1c(F)ccc(F)c12
CHEMBL240071,0,554.03,2,2,3.48,90.39,6.0,1.0,1.0,7.0,N,0.56,2.9,2.82,1.0,MOL,-1,36.0,8.0,1.0,1.0,553.1625,NEUTRAL,C23H31ClF3N3O5S,O=C(OC1([C@H]2CCC[C@@H](CC(F)(F)F)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCN(CCO)CC1
CHEMBL3629745,0,532.93,9,14,5.73,78.9,6.0,0.0,2.0,2.0,N,0.46,3.94,3.94,2.0,MOL,-1,34.0,6.0,0.0,2.0,532.0688,NEUTRAL,C23H24ClF2O6PS,CP1(=O)OCC[C@]2(CCC[C@@]3(S(=O)(=O)c4ccc(Cl)cc4)c4c(F)ccc(F)c4OC[C@@H]23)CO1
CHEMBL442801,0,592.12,1,1,5.82,70.16,5.0,0.0,2.0,6.0,N,0.42,4.59,2.53,1.0,MOL,-1,39.0,7.0,0.0,2.0,591.2145,BASE,C27H37ClF3N3O4S,O=C(OC1([C@H]2CCC[C@@H](CC(F)(F)F)N2S(=O)(=O)c2ccc(Cl)cc2)CC1)N1CCC(N2CCCCC2)CC1
CHEMBL4096595,0,265.32,2,4,2.99,58.04,4.0,2.0,0.0,4.0,N,0.76,3.88,3.88,3.0,MOL,-1,20.0,4.0,2.0,0.0,265.1215,NEUTRAL,C16H15N3O,Oc1nc(NCCc2ccccc2)c2ccccc2n1
CHEMBL3936795,0,518.9,1,1,5.34,78.9,6.0,0.0,2.0,2.0,N,0.5,3.67,3.67,2.0,MOL,-1,33.0,6.0,0.0,2.0,518.0531,NEUTRAL,C22H22ClF2O6PS,C[P@]1(=O)OC[C@@]2(CCC[C@@]3(S(=O)(=O)c4ccc(Cl)cc4)c4c(F)ccc(F)c4OC[C@@H]23)CO1
CHEMBL381336,0,575.79,1,1,6.61,87.74,4.0,2.0,2.0,13.0,N,0.28,6.35,6.35,2.0,MOL,-1,42.0,7.0,2.0,2.0,575.3723,NEUTRAL,C35H49N3O4,CCC[C@H](C(=O)NC1CCCC1)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Oc3ccccc3)c2)C1=O
CHEMBL424684,0,574.69,1,1,6.01,104.53,4.0,3.0,2.0,12.0,N,0.29,5.59,5.59,2.0,MOL,-1,41.0,7.0,4.0,2.0,574.3131,NEUTRAL,C31H41F3N4O3,CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccc(C(F)(F)F)cc3)c2)C1=O
CHEMBL4097746,0,271.32,2,12,2.66,51.46,4.0,1.0,0.0,4.0,N,0.93,2.79,2.79,2.0,MOL,-1,20.0,4.0,1.0,0.0,271.1208,NEUTRAL,C16H17NO3,CCOc1ccc(/C=C/c2cc(=O)c(O)cn2C)cc1
